"DATE_TIME";"1__1_4550_002_A___Actual_Valve_Position";"1__1_4550_003_A___Desired_Valve_Position";"1__1_4550_102_B___Actual_Valve_Position";"1__1_4550_103_B___Desired_Valve_Position"
"2025-05-19 13:16:02 208000us";61.60;61.20;61.60;61.60
"2025-05-19 13:16:02 308000us";61.60;62.00;61.60;61.60
"2025-05-19 13:16:02 408000us";61.60;62.40;61.60;61.60
"2025-05-19 13:16:02 508000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:02 608000us";62.00;62.40;62.40;62.40
"2025-05-19 13:16:02 708000us";61.60;62.40;62.40;62.40
"2025-05-19 13:16:02 808000us";61.60;62.40;62.40;62.00
"2025-05-19 13:16:02 908000us";62.00;62.40;62.00;62.40
"2025-05-19 13:16:03 008000us";62.40;62.00;62.40;62.40
"2025-05-19 13:16:03 108000us";62.00;62.80;62.40;62.80
"2025-05-19 13:16:03 208000us";62.40;62.00;62.40;62.00
"2025-05-19 13:16:03 308000us";62.40;62.40;61.60;62.00
"2025-05-19 13:16:03 408000us";62.40;62.00;62.00;62.40
"2025-05-19 13:16:03 508000us";62.40;62.00;62.40;62.00
"2025-05-19 13:16:03 608000us";62.40;62.80;62.40;62.40
"2025-05-19 13:16:03 708000us";62.40;62.40;62.40;62.40
"2025-05-19 13:16:03 808000us";62.80;62.40;62.40;62.40
"2025-05-19 13:16:03 908000us";62.40;62.80;62.40;62.40
"2025-05-19 13:16:04 008000us";62.40;62.80;62.80;62.40
"2025-05-19 13:16:04 108000us";62.80;62.40;62.80;62.80
"2025-05-19 13:16:04 208000us";62.80;62.40;62.80;62.40
"2025-05-19 13:16:04 308000us";62.40;62.40;62.40;62.40
"2025-05-19 13:16:04 408000us";62.40;62.80;62.40;62.80
"2025-05-19 13:16:04 508000us";62.80;62.80;62.40;62.40
"2025-05-19 13:16:04 608000us";62.80;62.80;62.40;62.80
"2025-05-19 13:16:04 708000us";62.40;62.40;62.80;62.80
"2025-05-19 13:16:04 808000us";62.40;62.80;62.40;62.40
"2025-05-19 13:16:04 908000us";62.40;62.80;62.40;62.40
"2025-05-19 13:16:05 008000us";62.80;62.80;62.80;62.80
"2025-05-19 13:16:05 108000us";62.40;62.40;62.40;62.40
"2025-05-19 13:16:05 208000us";62.40;62.00;62.40;62.00
"2025-05-19 13:16:05 308000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:05 408000us";61.60;62.00;61.60;62.00
"2025-05-19 13:16:05 508000us";62.00;61.60;61.60;61.60
"2025-05-19 13:16:05 608000us";62.00;61.60;61.60;62.00
"2025-05-19 13:16:05 708000us";61.60;61.60;61.60;61.60
"2025-05-19 13:16:05 808000us";61.20;61.20;61.20;61.20
"2025-05-19 13:16:05 908000us";61.60;62.00;62.00;62.00
"2025-05-19 13:16:06 008000us";61.60;62.00;62.00;61.60
"2025-05-19 13:16:06 108000us";62.00;62.40;62.00;62.40
"2025-05-19 13:16:06 208000us";62.00;62.40;62.40;62.40
"2025-05-19 13:16:06 308000us";62.00;62.40;62.40;62.40
"2025-05-19 13:16:06 408000us";62.40;62.80;62.40;62.40
"2025-05-19 13:16:06 508000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:06 608000us";62.40;62.80;62.40;62.40
"2025-05-19 13:16:06 708000us";62.40;62.80;62.40;62.40
"2025-05-19 13:16:06 808000us";62.40;62.80;62.40;62.80
"2025-05-19 13:16:06 908000us";62.80;63.20;62.80;62.80
"2025-05-19 13:16:07 008000us";62.80;63.20;63.20;63.20
"2025-05-19 13:16:07 108000us";63.20;63.20;63.60;63.20
"2025-05-19 13:16:07 208000us";63.20;63.20;63.20;63.20
"2025-05-19 13:16:07 308000us";63.20;63.60;63.20;63.60
"2025-05-19 13:16:07 408000us";63.60;63.60;63.20;63.60
"2025-05-19 13:16:07 508000us";63.60;63.20;63.60;63.20
"2025-05-19 13:16:07 608000us";63.20;62.80;63.20;63.20
"2025-05-19 13:16:07 708000us";63.20;62.80;62.80;63.20
"2025-05-19 13:16:07 808000us";63.20;62.80;63.20;62.80
"2025-05-19 13:16:07 908000us";63.20;63.20;62.80;63.20
"2025-05-19 13:16:08 008000us";62.80;62.40;62.80;62.80
"2025-05-19 13:16:08 108000us";62.80;63.20;62.40;62.40
"2025-05-19 13:16:08 208000us";62.80;62.40;62.40;62.80
"2025-05-19 13:16:08 308000us";62.40;62.40;62.80;62.00
"2025-05-19 13:16:08 408000us";62.40;62.40;62.00;62.40
"2025-05-19 13:16:08 508000us";62.40;62.40;62.00;62.00
"2025-05-19 13:16:08 608000us";62.40;62.00;62.00;62.00
"2025-05-19 13:16:08 708000us";62.00;61.60;62.00;61.60
"2025-05-19 13:16:08 808000us";61.60;61.60;61.60;61.60
"2025-05-19 13:16:08 908000us";61.60;61.60;61.60;62.00
"2025-05-19 13:16:09 008000us";61.60;61.60;61.60;61.60
"2025-05-19 13:16:09 108000us";61.60;61.60;61.60;61.20
"2025-05-19 13:16:09 208000us";61.60;61.60;61.20;60.80
"2025-05-19 13:16:09 308000us";61.60;60.80;60.40;60.40
"2025-05-19 13:16:09 408000us";60.40;60.40;60.40;60.40
"2025-05-19 13:16:09 508000us";60.00;60.40;60.00;59.60
"2025-05-19 13:16:09 608000us";60.00;60.00;60.00;60.40
"2025-05-19 13:16:09 708000us";60.00;60.00;60.00;60.00
"2025-05-19 13:16:09 808000us";60.00;60.00;60.00;60.40
"2025-05-19 13:16:09 908000us";60.00;60.40;60.00;60.00
"2025-05-19 13:16:10 008000us";60.40;60.80;60.40;60.00
"2025-05-19 13:16:10 108000us";60.40;60.80;60.40;60.40
"2025-05-19 13:16:10 208000us";60.40;60.80;60.80;60.00
"2025-05-19 13:16:10 308000us";60.40;60.80;60.80;60.40
"2025-05-19 13:16:10 408000us";60.40;60.80;60.40;60.80
"2025-05-19 13:16:10 508000us";60.40;60.80;60.80;61.20
"2025-05-19 13:16:10 608000us";60.80;61.20;61.20;61.60
"2025-05-19 13:16:10 708000us";61.20;61.60;61.20;61.20
"2025-05-19 13:16:10 808000us";61.60;61.60;61.20;61.60
"2025-05-19 13:16:10 908000us";61.60;62.00;61.60;61.60
"2025-05-19 13:16:11 008000us";61.20;62.00;61.60;61.60
"2025-05-19 13:16:11 108000us";61.60;62.00;62.00;62.00
"2025-05-19 13:16:11 208000us";61.60;62.00;62.00;62.00
"2025-05-19 13:16:11 308000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:11 408000us";62.40;62.00;62.00;62.40
"2025-05-19 13:16:11 508000us";62.00;62.40;62.40;62.40
"2025-05-19 13:16:11 608000us";62.80;62.80;62.40;62.80
"2025-05-19 13:16:11 708000us";62.80;62.80;62.80;62.80
"2025-05-19 13:16:11 808000us";62.80;62.80;62.80;62.80
"2025-05-19 13:16:11 908000us";62.80;62.80;62.80;62.80
"2025-05-19 13:16:12 008000us";62.80;63.20;63.20;62.80
"2025-05-19 13:16:12 108000us";63.20;63.20;63.20;63.60
"2025-05-19 13:16:12 208000us";63.20;63.60;63.20;63.20
"2025-05-19 13:16:12 308000us";63.20;63.20;63.20;63.20
"2025-05-19 13:16:12 408000us";63.20;63.20;63.20;63.20
"2025-05-19 13:16:12 508000us";63.60;63.60;63.20;63.20
"2025-05-19 13:16:12 608000us";63.60;63.60;63.60;63.60
"2025-05-19 13:16:12 708000us";63.60;63.60;63.60;63.20
"2025-05-19 13:16:12 808000us";63.20;63.20;63.20;63.20
"2025-05-19 13:16:12 908000us";64.00;63.20;63.20;63.60
"2025-05-19 13:16:13 008000us";62.80;63.20;63.20;63.20
"2025-05-19 13:16:13 108000us";63.20;63.20;62.80;62.80
"2025-05-19 13:16:13 208000us";63.20;62.80;62.80;62.80
"2025-05-19 13:16:13 308000us";63.20;62.80;62.80;62.80
"2025-05-19 13:16:13 408000us";63.20;62.80;62.80;62.80
"2025-05-19 13:16:13 508000us";62.80;62.80;62.80;62.40
"2025-05-19 13:16:13 608000us";62.80;62.40;62.40;62.40
"2025-05-19 13:16:13 708000us";62.40;62.80;62.00;62.40
"2025-05-19 13:16:13 808000us";62.40;62.40;62.80;62.40
"2025-05-19 13:16:13 908000us";62.40;62.00;62.40;62.00
"2025-05-19 13:16:14 008000us";62.40;62.00;62.00;62.00
"2025-05-19 13:16:14 108000us";62.40;62.00;62.00;62.00
"2025-05-19 13:16:14 208000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:14 308000us";62.00;62.40;62.00;62.00
"2025-05-19 13:16:14 408000us";62.00;62.00;62.00;62.40
"2025-05-19 13:16:14 508000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:14 608000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:14 708000us";62.00;62.00;62.00;61.60
"2025-05-19 13:16:14 808000us";61.60;62.00;61.60;61.60
"2025-05-19 13:16:14 908000us";61.60;60.80;60.80;61.60
"2025-05-19 13:16:15 008000us";61.60;61.60;61.60;61.60
"2025-05-19 13:16:15 108000us";61.60;62.00;61.60;61.60
"2025-05-19 13:16:15 208000us";61.60;61.60;61.60;62.00
"2025-05-19 13:16:15 308000us";61.60;61.20;62.00;62.00
"2025-05-19 13:16:15 408000us";61.60;61.20;61.60;61.60
"2025-05-19 13:16:15 508000us";61.60;61.60;61.60;61.60
"2025-05-19 13:16:15 608000us";61.60;62.00;61.60;62.00
"2025-05-19 13:16:15 708000us";61.60;62.40;62.00;61.60
"2025-05-19 13:16:15 808000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:15 908000us";62.00;62.40;62.00;62.40
"2025-05-19 13:16:16 008000us";62.00;62.40;62.00;62.00
"2025-05-19 13:16:16 108000us";62.00;62.40;62.40;62.80
"2025-05-19 13:16:16 208000us";62.40;62.80;62.80;62.40
"2025-05-19 13:16:16 308000us";62.40;62.40;62.40;62.00
"2025-05-19 13:16:16 408000us";62.40;62.40;62.40;62.80
"2025-05-19 13:16:16 508000us";62.40;63.20;62.40;62.40
"2025-05-19 13:16:16 608000us";63.20;62.80;62.80;63.20
"2025-05-19 13:16:16 708000us";62.40;63.20;63.20;62.80
"2025-05-19 13:16:16 808000us";62.40;63.20;62.80;63.20
"2025-05-19 13:16:16 908000us";62.80;63.20;63.20;62.80
"2025-05-19 13:16:17 008000us";62.80;63.20;62.80;63.20
"2025-05-19 13:16:17 108000us";62.80;62.80;63.20;62.80
"2025-05-19 13:16:17 208000us";62.80;63.20;62.80;63.20
"2025-05-19 13:16:17 308000us";63.20;63.20;62.80;62.80
"2025-05-19 13:16:17 408000us";63.20;63.20;63.20;62.80
"2025-05-19 13:16:17 508000us";63.20;63.20;63.20;62.80
"2025-05-19 13:16:17 608000us";63.20;63.20;62.80;63.20
"2025-05-19 13:16:17 708000us";63.20;62.80;62.80;62.40
"2025-05-19 13:16:17 808000us";62.80;62.80;62.40;62.40
"2025-05-19 13:16:17 908000us";62.80;62.80;62.80;62.80
"2025-05-19 13:16:18 008000us";62.80;62.80;62.80;63.20
"2025-05-19 13:16:18 108000us";62.80;62.40;62.80;62.40
"2025-05-19 13:16:18 208000us";62.80;62.40;62.40;62.40
"2025-05-19 13:16:18 308000us";62.40;62.40;62.00;62.40
"2025-05-19 13:16:18 408000us";62.40;62.00;62.00;62.40
"2025-05-19 13:16:18 508000us";62.40;62.40;62.00;62.00
"2025-05-19 13:16:18 608000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:18 708000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:18 808000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:18 908000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:19 008000us";62.00;62.00;61.60;61.60
"2025-05-19 13:16:19 108000us";61.60;62.00;61.60;61.60
"2025-05-19 13:16:19 208000us";61.60;62.00;61.60;62.00
"2025-05-19 13:16:19 308000us";61.60;61.60;61.60;61.60
"2025-05-19 13:16:19 408000us";61.60;61.60;61.60;61.20
"2025-05-19 13:16:19 508000us";61.60;61.20;61.60;61.20
"2025-05-19 13:16:19 608000us";61.60;61.20;61.20;61.60
"2025-05-19 13:16:19 708000us";61.60;61.60;61.20;61.60
"2025-05-19 13:16:19 808000us";61.60;61.60;61.60;61.20
"2025-05-19 13:16:19 908000us";61.20;61.20;61.20;61.60
"2025-05-19 13:16:20 008000us";61.60;61.20;61.60;61.60
"2025-05-19 13:16:20 108000us";61.20;61.20;61.20;61.20
"2025-05-19 13:16:20 208000us";61.20;60.80;61.20;60.80
"2025-05-19 13:16:20 308000us";61.20;60.80;60.80;60.80
"2025-05-19 13:16:20 408000us";61.20;60.80;60.80;60.80
"2025-05-19 13:16:20 508000us";60.80;60.80;60.80;60.80
"2025-05-19 13:16:20 608000us";60.80;60.80;60.80;60.40
"2025-05-19 13:16:20 708000us";61.20;61.20;60.80;60.80
"2025-05-19 13:16:20 808000us";61.20;60.80;61.20;61.20
"2025-05-19 13:16:20 908000us";61.20;61.20;61.20;60.80
"2025-05-19 13:16:21 008000us";61.20;61.20;61.20;61.20
"2025-05-19 13:16:21 108000us";61.20;61.60;61.60;61.20
"2025-05-19 13:16:21 208000us";61.20;61.20;61.20;61.20
"2025-05-19 13:16:21 308000us";61.20;61.20;61.20;61.60
"2025-05-19 13:16:21 408000us";61.20;62.00;61.60;61.20
"2025-05-19 13:16:21 508000us";62.00;61.20;61.60;61.60
"2025-05-19 13:16:21 608000us";61.60;61.60;61.60;61.20
"2025-05-19 13:16:21 708000us";61.60;61.60;61.20;61.60
"2025-05-19 13:16:21 808000us";61.20;61.20;61.20;61.20
"2025-05-19 13:16:21 908000us";61.60;61.60;61.20;61.60
"2025-05-19 13:16:22 008000us";61.60;61.60;61.60;61.60
"2025-05-19 13:16:22 108000us";61.60;62.00;61.60;61.60
"2025-05-19 13:16:22 208000us";62.00;61.60;61.60;61.60
"2025-05-19 13:16:22 308000us";62.00;61.60;62.00;61.20
"2025-05-19 13:16:22 408000us";62.00;61.60;61.60;62.00
"2025-05-19 13:16:22 508000us";62.00;61.60;62.00;61.60
"2025-05-19 13:16:22 608000us";61.60;62.00;61.60;61.60
"2025-05-19 13:16:22 708000us";62.00;61.60;61.60;62.00
"2025-05-19 13:16:22 808000us";61.60;62.00;61.60;62.00
"2025-05-19 13:16:22 908000us";61.60;61.60;62.00;61.60
"2025-05-19 13:16:23 008000us";61.60;62.00;61.60;61.60
"2025-05-19 13:16:23 108000us";61.60;62.00;61.60;62.00
"2025-05-19 13:16:23 208000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:23 308000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:23 408000us";62.00;61.60;62.00;61.60
"2025-05-19 13:16:23 508000us";62.00;61.60;61.60;62.00
"2025-05-19 13:16:23 608000us";61.60;62.00;62.00;61.60
"2025-05-19 13:16:23 708000us";61.60;61.60;61.60;62.00
"2025-05-19 13:16:23 808000us";61.60;61.60;61.60;61.60
"2025-05-19 13:16:23 908000us";61.60;62.00;61.60;62.00
"2025-05-19 13:16:24 008000us";61.60;61.60;61.60;61.60
"2025-05-19 13:16:24 108000us";61.60;61.60;61.60;61.60
"2025-05-19 13:16:24 208000us";61.60;61.20;61.20;61.60
"2025-05-19 13:16:24 308000us";61.60;61.20;61.20;61.20
"2025-05-19 13:16:24 408000us";61.20;61.20;61.20;60.80
"2025-05-19 13:16:24 508000us";61.20;61.20;61.20;60.80
"2025-05-19 13:16:24 608000us";61.20;61.20;60.80;60.80
"2025-05-19 13:16:24 708000us";60.80;60.80;60.80;60.80
"2025-05-19 13:16:24 808000us";60.80;60.40;60.40;60.00
"2025-05-19 13:16:24 908000us";60.40;60.80;60.00;60.00
"2025-05-19 13:16:25 008000us";60.40;60.00;60.40;60.40
"2025-05-19 13:16:25 108000us";60.40;60.80;60.40;60.40
"2025-05-19 13:16:25 208000us";60.40;60.80;60.40;60.00
"2025-05-19 13:16:25 308000us";60.80;60.80;60.40;60.80
"2025-05-19 13:16:25 408000us";60.80;60.80;60.80;60.80
"2025-05-19 13:16:25 508000us";60.40;60.80;60.40;60.80
"2025-05-19 13:16:25 608000us";60.80;60.80;60.40;60.80
"2025-05-19 13:16:25 708000us";60.80;60.80;60.80;60.80
"2025-05-19 13:16:25 808000us";60.80;61.20;60.80;61.20
"2025-05-19 13:16:25 908000us";60.80;61.20;61.20;61.60
"2025-05-19 13:16:26 008000us";61.20;61.20;61.20;61.20
"2025-05-19 13:16:26 108000us";61.20;61.60;61.20;61.20
"2025-05-19 13:16:26 208000us";61.20;61.60;61.60;61.60
"2025-05-19 13:16:26 308000us";61.60;61.60;61.60;61.60
"2025-05-19 13:16:26 408000us";62.00;62.00;61.60;62.00
"2025-05-19 13:16:26 508000us";62.00;61.60;62.00;61.60
"2025-05-19 13:16:26 608000us";62.00;61.60;62.00;62.00
"2025-05-19 13:16:26 708000us";62.00;62.00;62.00;62.80
"2025-05-19 13:16:26 808000us";62.00;62.40;62.80;62.40
"2025-05-19 13:16:26 908000us";62.40;62.40;62.40;62.40
"2025-05-19 13:16:27 008000us";62.40;62.80;62.40;62.40
"2025-05-19 13:16:27 108000us";62.40;62.40;62.80;63.20
"2025-05-19 13:16:27 208000us";62.80;62.80;62.80;62.40
"2025-05-19 13:16:27 308000us";62.80;62.80;62.40;62.80
"2025-05-19 13:16:27 408000us";62.80;62.80;62.80;62.40
"2025-05-19 13:16:27 508000us";62.40;62.80;62.40;63.20
"2025-05-19 13:16:27 608000us";62.80;63.20;62.80;62.40
"2025-05-19 13:16:27 708000us";62.80;62.40;62.80;62.80
"2025-05-19 13:16:27 808000us";62.40;62.40;62.80;62.00
"2025-05-19 13:16:27 908000us";62.40;62.80;62.00;62.80
"2025-05-19 13:16:28 008000us";62.40;62.80;62.40;62.40
"2025-05-19 13:16:28 108000us";62.40;62.80;62.80;62.40
"2025-05-19 13:16:28 208000us";62.80;62.80;62.40;62.00
"2025-05-19 13:16:28 308000us";62.00;62.40;62.00;62.40
"2025-05-19 13:16:28 408000us";62.40;62.40;62.40;62.00
"2025-05-19 13:16:28 508000us";62.40;62.40;62.40;62.40
"2025-05-19 13:16:28 608000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:28 708000us";62.00;62.00;62.00;62.40
"2025-05-19 13:16:28 808000us";62.00;62.00;62.40;62.00
"2025-05-19 13:16:28 908000us";62.00;62.40;62.40;62.00
"2025-05-19 13:16:29 008000us";61.60;61.60;61.60;61.20
"2025-05-19 13:16:29 108000us";61.60;61.20;61.20;61.60
"2025-05-19 13:16:29 208000us";61.20;61.60;61.60;61.60
"2025-05-19 13:16:29 308000us";61.20;61.20;61.60;61.20
"2025-05-19 13:16:29 408000us";61.20;61.20;61.20;61.20
"2025-05-19 13:16:29 508000us";61.20;60.80;60.80;61.20
"2025-05-19 13:16:29 608000us";61.20;61.20;60.80;61.20
"2025-05-19 13:16:29 708000us";61.20;61.20;61.20;60.80
"2025-05-19 13:16:29 808000us";61.20;60.80;60.80;61.20
"2025-05-19 13:16:29 908000us";61.20;61.20;61.20;61.20
"2025-05-19 13:16:30 008000us";60.80;61.20;61.20;61.20
"2025-05-19 13:16:30 108000us";60.80;61.20;61.20;60.80
"2025-05-19 13:16:30 208000us";61.20;61.20;61.20;60.80
"2025-05-19 13:16:30 308000us";61.20;61.20;61.20;61.20
"2025-05-19 13:16:30 408000us";60.80;61.20;61.20;61.20
"2025-05-19 13:16:30 508000us";61.20;60.80;61.20;61.20
"2025-05-19 13:16:30 608000us";61.20;60.40;60.80;60.40
"2025-05-19 13:16:30 708000us";61.20;60.80;60.40;60.80
"2025-05-19 13:16:30 808000us";61.20;60.80;60.80;61.20
"2025-05-19 13:16:30 908000us";60.80;60.40;60.80;60.80
"2025-05-19 13:16:31 008000us";60.80;60.80;60.80;60.80
"2025-05-19 13:16:31 108000us";61.20;61.20;61.20;61.20
"2025-05-19 13:16:31 208000us";60.80;61.60;61.20;61.20
"2025-05-19 13:16:31 308000us";61.20;61.20;61.20;61.20
"2025-05-19 13:16:31 408000us";61.20;61.20;61.20;61.20
"2025-05-19 13:16:31 508000us";61.20;61.20;61.20;61.60
"2025-05-19 13:16:31 608000us";61.60;61.60;61.60;61.60
"2025-05-19 13:16:31 708000us";61.20;61.60;61.60;61.20
"2025-05-19 13:16:31 808000us";61.60;62.00;61.60;62.00
"2025-05-19 13:16:31 908000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:32 008000us";62.00;62.40;62.00;62.40
"2025-05-19 13:16:32 108000us";61.60;62.00;62.40;62.00
"2025-05-19 13:16:32 208000us";61.60;62.00;62.00;62.40
"2025-05-19 13:16:32 308000us";62.40;62.40;62.40;62.80
"2025-05-19 13:16:32 408000us";62.40;62.40;62.80;62.40
"2025-05-19 13:16:32 508000us";62.40;62.40;62.40;62.00
"2025-05-19 13:16:32 608000us";62.80;62.40;62.40;62.40
"2025-05-19 13:16:32 708000us";62.80;62.80;62.40;62.40
"2025-05-19 13:16:32 808000us";62.40;62.80;62.40;62.80
"2025-05-19 13:16:32 908000us";62.40;62.80;62.40;62.00
"2025-05-19 13:16:33 008000us";62.40;62.40;62.00;62.40
"2025-05-19 13:16:33 108000us";62.40;62.00;62.00;62.00
"2025-05-19 13:16:33 208000us";62.40;62.00;62.00;62.40
"2025-05-19 13:16:33 308000us";62.00;62.40;62.40;62.00
"2025-05-19 13:16:33 408000us";62.40;62.00;62.00;62.40
"2025-05-19 13:16:33 508000us";62.40;62.00;62.40;62.00
"2025-05-19 13:16:33 608000us";62.40;62.00;62.00;62.00
"2025-05-19 13:16:33 708000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:33 808000us";62.00;62.00;62.00;62.40
"2025-05-19 13:16:33 908000us";61.60;62.00;61.60;61.60
"2025-05-19 13:16:34 008000us";61.60;61.60;61.60;61.60
"2025-05-19 13:16:34 108000us";61.60;61.60;61.60;61.60
"2025-05-19 13:16:34 208000us";61.60;61.60;61.60;61.60
"2025-05-19 13:16:34 308000us";61.60;61.60;62.00;62.00
"2025-05-19 13:16:34 408000us";62.00;62.00;62.00;61.60
"2025-05-19 13:16:34 508000us";61.60;61.60;61.60;61.20
"2025-05-19 13:16:34 608000us";61.20;60.40;61.60;61.60
"2025-05-19 13:16:34 708000us";61.20;61.20;61.20;60.80
"2025-05-19 13:16:34 808000us";60.80;60.40;60.80;60.40
"2025-05-19 13:16:34 908000us";60.40;60.00;60.40;60.00
"2025-05-19 13:16:35 008000us";60.40;60.00;60.00;60.40
"2025-05-19 13:16:35 108000us";60.40;60.40;60.40;60.00
"2025-05-19 13:16:35 208000us";60.40;59.60;60.00;59.60
"2025-05-19 13:16:35 308000us";60.00;60.00;59.60;59.60
"2025-05-19 13:16:35 408000us";60.00;60.00;59.60;59.60
"2025-05-19 13:16:35 508000us";60.40;60.00;60.00;60.40
"2025-05-19 13:16:35 608000us";60.40;60.40;60.40;60.00
"2025-05-19 13:16:35 708000us";60.40;60.40;60.40;60.40
"2025-05-19 13:16:35 808000us";60.40;60.80;60.80;60.80
"2025-05-19 13:16:35 908000us";60.80;61.20;60.80;60.80
"2025-05-19 13:16:36 008000us";60.80;61.20;60.80;60.80
"2025-05-19 13:16:36 108000us";60.80;61.20;60.80;61.20
"2025-05-19 13:16:36 208000us";61.20;61.60;61.60;61.60
"2025-05-19 13:16:36 308000us";61.60;61.60;61.60;61.60
"2025-05-19 13:16:36 408000us";61.60;61.60;61.60;61.60
"2025-05-19 13:16:36 508000us";61.20;61.60;61.60;61.60
"2025-05-19 13:16:36 608000us";61.60;62.00;61.60;62.00
"2025-05-19 13:16:36 708000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:36 808000us";62.00;62.40;62.00;62.00
"2025-05-19 13:16:36 908000us";61.60;62.00;62.00;62.00
"2025-05-19 13:16:37 008000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:37 108000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:37 208000us";62.00;62.40;62.40;62.00
"2025-05-19 13:16:37 308000us";62.00;62.00;62.40;62.00
"2025-05-19 13:16:37 408000us";62.00;62.40;62.00;62.40
"2025-05-19 13:16:37 508000us";62.40;62.40;62.00;62.00
"2025-05-19 13:16:37 608000us";62.00;62.40;62.40;62.00
"2025-05-19 13:16:37 708000us";62.40;62.00;62.40;62.40
"2025-05-19 13:16:37 808000us";62.40;62.00;62.40;62.00
"2025-05-19 13:16:37 908000us";62.00;62.40;62.00;62.40
"2025-05-19 13:16:38 008000us";62.40;62.00;62.40;62.00
"2025-05-19 13:16:38 108000us";62.00;62.40;62.00;62.00
"2025-05-19 13:16:38 208000us";62.40;62.40;62.00;62.80
"2025-05-19 13:16:38 308000us";62.80;62.40;62.80;62.40
"2025-05-19 13:16:38 408000us";62.40;62.40;62.40;62.00
"2025-05-19 13:16:38 508000us";62.40;62.40;62.00;62.00
"2025-05-19 13:16:38 608000us";62.00;61.60;61.60;62.00
"2025-05-19 13:16:38 708000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:38 808000us";62.00;62.00;62.00;61.60
"2025-05-19 13:16:38 908000us";62.00;62.00;61.60;62.00
"2025-05-19 13:16:39 008000us";62.00;61.60;61.60;62.00
"2025-05-19 13:16:39 108000us";62.00;62.40;62.00;62.00
"2025-05-19 13:16:39 208000us";62.00;62.40;62.00;61.60
"2025-05-19 13:16:39 308000us";62.00;62.00;62.00;62.00
"2025-05-19 13:16:39 408000us";61.60;62.40;61.60;61.60
"2025-05-19 13:16:39 508000us";61.60;62.00;62.00;62.00
"2025-05-19 13:16:39 608000us";61.60;61.60;62.00;61.60
"2025-05-19 13:16:39 708000us";61.60;61.60;61.60;61.60
"2025-05-19 13:16:39 808000us";61.60;61.60;61.20;62.00
"2025-05-19 13:16:39 908000us";61.60;61.60;61.60;61.60
"2025-05-19 13:16:40 008000us";61.60;61.60;61.60;61.20
"2025-05-19 13:16:40 108000us";61.20;60.80;61.60;61.20
"2025-05-19 13:16:40 208000us";61.60;61.60;61.20;61.20
"2025-05-19 13:16:40 308000us";61.20;61.60;61.60;61.60
"2025-05-19 13:16:40 408000us";61.20;61.60;61.20;61.20
"2025-05-19 13:16:40 508000us";61.20;61.60;61.20;62.00
"2025-05-19 13:16:40 608000us";61.20;61.60;62.00;61.60
"2025-05-19 13:16:40 708000us";61.20;61.60;61.60;61.60
"2025-05-19 13:16:40 808000us";61.20;61.20;61.60;61.20
"2025-05-19 13:16:40 908000us";61.20;61.20;61.20;61.20
"2025-05-19 13:16:41 008000us";61.20;61.20;61.20;61.20
"2025-05-19 13:16:41 108000us";61.20;61.60;61.20;61.60
"2025-05-19 13:16:41 208000us";61.20;61.20;61.60;61.20
"2025-05-19 13:16:41 308000us";61.20;61.20;61.20;61.60
"2025-05-19 13:16:41 408000us";61.20;61.20;61.20;61.20
"2025-05-19 13:16:41 508000us";61.20;61.60;61.20;61.60
"2025-05-19 13:16:41 608000us";61.20;61.60;61.60;61.20
"2025-05-19 13:16:41 708000us";61.60;61.60;61.60;61.60
